99.8798 86.5156 81.8832 84.8697 83.5268 77.7034 78.8816 87.9573 88.0447 79.0899 78.2233 84.4532 85.7784 82.2089 86.6736 100.139 100.791 88.7217 85.9078 91.5209 91.6532 86.5612 89.3864 101.394 102.966 94.3676 95.4656 105.401 108.92 106.52 114.332 133.961 134.601 116.35 110.149 114.54 112.476 103.737 104.608 116.238 116.257 104.618 103.867 112.772 114.712 109.776 115.697 133.797 134.568 118.156 114.142 121.427 121.323 114.149 117.442 132.857 134.62 123.073 124.123 136.646 140.982 137.77 147.665 172.755 173.308 149.409 140.905 145.838 142.759 131.27 131.922 146.088 145.699 130.602 129.1 139.567 141.461 134.761 141.46 163.083 163.541 142.897 137.367 145.515 144.631 134.915 137.766 154.992 156.572 142.805 143.858 158.384 163.035 158.452 169.203 197.588 197.839 169.993 159.877 165.246 161.159 147.081 146.788 161.735 160.789 143.736 141.742 153.015 154.73 146.82 153.574 176.617 176.161 152.121 144.242 150.765 147.964 135.661 136.149 150.97 149.662 132.149 128.204 136.193 134.345 121.953 116.377 111.743 130.488 
101.472 96.7517 90.0122 80.8136 79.6123 86.2121 90.6149 92.6871 92.4857 90.0491 85.3516 78.6247 79.1998 87.3264 93.3543 97.7507 98.4175 95.4426 90.6828 83.9316 85.1101 94.1407 100.825 105.196 106.99 106.401 103.072 97.5571 101.158 114.347 124.523 132.536 133.222 126.664 117.784 105.978 104.192 112.118 117.504 120.056 119.847 116.901 111.187 103.057 104.217 115.004 123.174 129.331 130.272 126.087 119.661 110.664 112.029 123.606 132.181 137.722 139.92 138.975 134.46 127.025 131.569 148.667 161.792 172.001 172.594 163.643 151.638 135.736 132.76 142.279 148.572 151.213 150.385 146.076 138.338 127.538 128.194 140.678 150.052 156.985 157.434 151.463 142.951 131.413 131.932 144.259 153.328 158.959 160.894 159.317 153.833 145.182 149.858 168.493 182.894 194.196 194.457 183.71 169.803 151.702 147.713 157.269 163.532 165.862 164.542 159.479 150.814 138.885 139.288 152.377 162.218 169.452 168.893 160.489 149.613 135.464 133.56 143.439 150.403 153.928 153.063 147.59 138.838 126.708 122.87 127.255 127.856 116.826 126.571 
102.908 98.4602 92.2087 84.0878 83.1506 89.4031 94.0485 97.1392 96.747 92.7635 87.2951 79.9817 79.9719 87.0666 92.2469 95.3295 95.9681 94.2287 90.2383 84.3807 86.0964 95.7204 103.122 108.887 110.732 108.892 104.988 99.1308 102.28 114.564 124.067 131.125 131.804 126.18 117.951 107.015 105.668 113.937 119.884 123.645 123.288 118.722 112.037 102.838 103.311 113.264 120.504 124.918 125.923 123.658 118.34 110.491 112.651 125.282 134.95 142.46 144.834 142.409 137.291 129.667 133.713 149.621 161.97 171.222 171.809 163.797 152.55 137.807 135.319 145.029 151.913 155.999 154.911 148.436 139.388 127.125 126.856 138.244 146.369 150.945 151.362 147.658 140.302 129.701 131.09 144.887 155.205 162.823 164.894 161.708 155.351 145.897 149.932 167.599 181.099 190.877 191.13 181.883 168.853 151.679 148.316 158.679 165.798 169.691 168.187 161.047 151.013 137.373 136.838 149.044 157.659 162.383 161.784 155.78 146.02 132.558 131.525 143.125 151.383 156.766 156.263 149.929 140.882 128.796 124.695 128.305 128.469 117.002 133.201 
104.445 91.8123 89.0184 94.8939 94.5456 87.7915 89.8837 101.69 101.058 87.9565 84.1855 88.843 87.9649 81.6292 82.9007 92.8441 93.3895 84.6325 84.7171 92.7257 94.8823 91.381 96.9098 112.651 114.417 102.466 101.396 110.415 112.235 107.407 112.685 129.753 130.365 114.619 110.873 117.594 117.181 109.363 112.349 127.221 126.682 110.7 106.29 112.329 111.68 104.509 106.923 120.351 121.364 110.1 110.262 120.624 123.515 119.165 126.574 147.268 149.698 134.181 132.959 144.976 147.434 141.032 148.005 170.531 171.06 149.678 144.031 152.07 150.828 139.85 142.729 160.772 159.403 138.501 132.059 138.605 137.016 127.377 129.374 144.677 145.012 130.444 129.273 139.93 142.323 136.549 144.107 166.658 168.752 150.67 148.438 160.809 163.047 155.867 163.225 187.527 187.746 163.92 157.109 164.964 163.236 151.318 154.251 173.39 171.746 149.127 141.977 148.661 146.843 136.567 138.702 155.016 154.41 136.803 133.127 141.494 141.973 134.284 139.645 159.449 159.501 139.683 134.627 142.734 139.891 125.423 118.201 112.399 126.618 
103.09 94.4333 94.2417 103.342 103.397 94.5362 94.7047 103.294 102.374 91.6896 89.357 95.5777 93.8801 83.7134 82.1695 88.1522 88.7126 83.9578 86.883 98.7508 101.599 96.1516 100.002 113.043 115.031 106.394 107.376 118.759 119.833 110.578 112.552 124.901 125.559 114.659 114.296 125.531 125.78 115.284 116.001 127.275 126.508 113.491 110.965 119.253 117.623 105.49 104.371 112.987 114.17 108.186 112.165 127.809 131.738 124.976 130.31 147.677 150.54 139.553 141.134 156.381 157.995 146.027 148.777 165.184 165.753 150.601 149.244 162.925 162.456 147.976 147.865 161.134 159.326 141.981 137.792 147.012 144.137 128.262 125.845 135.167 135.492 126.88 130.107 146.982 150.543 141.787 146.911 165.709 168.158 154.811 155.608 171.63 172.825 159.107 161.682 179.284 179.513 162.413 160.401 174.811 174.083 158.374 158.187 172.481 170.464 151.656 146.999 156.771 153.658 136.71 134.176 144.24 143.53 131.888 132.708 147.552 149.289 138.603 141.582 157.789 158.283 143.287 141.358 153.295 150.977 134.131 124.664 114.89 130.586 
99.562 105.775 109.327 109.851 110.435 111.039 108.437 102.906 101.426 103.922 103.872 100.749 97.6521 94.4773 89.0505 81.5158 82.2109 91.2 97.9116 102.399 106.72 111.128 112.205 110.732 113.414 120.458 124.283 124.763 125.104 125.519 122.572 116.982 117.834 125.202 129.716 130.881 132.031 133.117 130.519 124.636 123.417 126.8 127.213 124.043 120.821 117.471 111.403 102.917 104.56 116.453 125.515 131.826 137.892 144.057 145.91 144.5 148.509 158.225 163.669 164.703 165.569 166.556 162.997 155.846 156.584 165.273 170.188 170.569 170.993 171.315 166.933 158.222 155.479 158.542 157.979 152.886 147.77 142.444 133.938 122.48 122.861 135.121 144.336 150.401 156.193 161.996 163.144 160.701 164.109 173.615 178.674 179.005 179.11 179.252 174.732 166.55 166.838 175.623 180.675 181.073 181.474 181.675 177.038 167.945 165.034 168.112 167.47 162.105 156.692 151.015 142.038 130.005 129.018 139.005 146.183 150.083 153.788 157.355 156.637 152.379 153.543 160.135 162.866 161.049 158.925 156.16 147.868 125.987 129.331 
102.336 107.775 111.046 111.562 112.042 112.364 109.755 104.487 102.967 105.088 104.934 101.896 98.7926 95.5134 90.1719 82.9775 83.6385 92.193 98.725 103.15 107.383 111.612 112.627 111.161 113.789 120.676 124.414 124.809 125.088 125.415 122.383 116.645 117.485 124.966 129.53 130.722 131.9 133.037 130.465 124.605 123.406 126.82 127.261 124.136 120.941 117.618 111.596 103.208 104.865 116.696 125.749 132.096 138.173 144.328 146.218 144.918 148.944 158.596 164.05 165.175 166.078 167.074 163.607 156.698 157.425 165.843 170.637 170.956 171.314 171.515 167.071 158.31 155.52 158.506 157.877 152.679 147.501 142.109 133.497 121.813 122.163 134.563 143.798 149.776 155.545 161.368 162.43 159.729 163.097 172.751 177.786 177.903 177.922 178.041 173.307 164.557 164.836 174.165 179.408 179.789 180.252 180.644 175.989 166.657 163.762 167.124 166.544 161.069 155.638 150.024 140.936 128.534 127.564 137.966 145.302 149.222 152.991 156.715 156.017 151.656 152.853 159.639 162.442 160.628 158.537 155.86 147.601 125.753 138.853 
111.614 100.884 99.63 108.712 108.374 98.7566 98.899 108.193 107.121 95.434 92.708 99.1572 97.4336 86.9871 85.7643 92.6594 93.0914 87.1714 89.4201 101.121 103.64 97.7111 101.327 114.387 116.171 107.114 107.767 118.922 119.761 110.272 111.925 123.879 124.49 113.894 113.721 125.027 125.381 115.02 115.837 127.173 126.479 113.547 111.125 119.536 118.006 105.947 105 113.879 115.112 108.962 112.907 128.649 132.615 125.828 131.3 148.962 151.889 140.731 142.349 157.84 159.592 147.651 150.745 167.801 168.33 152.45 150.638 164.153 163.435 148.632 148.287 161.419 159.437 141.886 137.448 146.385 143.276 127.225 124.41 133.126 133.335 125.097 128.399 145.043 148.514 139.81 144.611 162.719 165.018 152.067 152.774 168.223 169.094 155.312 157.081 173.161 173.358 157.718 156.423 170.786 170.294 155.095 154.842 168.496 166.54 148.493 144.071 153.546 150.367 133.587 130.636 139.71 139.065 128.536 129.949 144.846 146.824 136.56 139.614 155.546 156.165 141.687 140.026 151.974 149.78 133.169 123.827 114.094 128.761 
118.024 103.103 98.7726 103.532 102.502 95.2893 97.3437 109.525 108.63 94.5472 90.2074 94.5861 93.6628 87.5015 89.2375 100.036 100.358 90.2329 89.3391 96.5488 98.1342 94.1142 99.3037 114.812 116.224 103.691 102.145 110.691 112.104 106.81 111.625 128.134 128.664 113.29 109.819 116.779 116.547 108.911 112.041 127.052 126.641 110.817 106.558 112.776 112.3 105.351 108.013 121.769 122.869 111.474 111.586 121.968 124.925 120.704 128.311 149.317 151.856 136.281 135.113 147.308 150.005 143.976 151.446 174.7 175.159 152.888 146.584 154.056 152.382 140.977 143.518 161.24 159.569 138.29 131.489 137.615 135.621 125.467 126.889 141.433 141.565 127.288 126.224 136.827 139.063 132.982 140.072 161.893 163.728 145.777 143.414 155.365 157.042 148.987 155.18 177.776 177.94 155.693 149.918 158.492 157.173 145.478 148.316 167.021 165.484 143.543 136.734 143.493 141.561 130.946 132.478 147.794 147.298 130.943 128.124 137.138 138.035 130.665 136.134 155.859 156.126 136.883 132.216 140.608 137.981 123.725 116.662 111.078 129.4 
121.487 115.69 107.371 96.3019 94.1717 100.94 105.535 108.004 107.152 102.853 96.619 88.0309 87.9421 96.1503 101.956 105.224 105.473 102.754 97.4471 89.833 90.5502 99.8946 106.84 111.935 113.162 110.732 106.186 99.5887 102.027 113.599 122.48 128.954 129.49 124.161 116.302 105.842 104.812 113.255 119.396 123.388 123.256 118.917 112.436 103.434 104.21 114.584 122.157 126.844 128 125.769 120.384 112.363 114.636 127.669 137.605 145.269 147.835 145.647 140.601 132.891 137.355 154.2 167.218 176.922 177.387 168.675 156.543 140.662 137.42 146.73 153.16 156.702 155.085 148.078 138.546 125.809 124.832 135.249 142.601 146.54 146.601 142.81 135.599 125.382 126.497 139.352 149.039 156.292 157.91 154.164 147.632 138.372 141.425 156.896 168.829 177.547 177.702 169.319 157.685 142.547 139.898 149.68 156.671 160.879 159.561 152.485 142.91 130.157 129.423 140.335 148.138 152.468 152.062 146.843 138.236 126.386 126.085 137.564 145.968 151.774 151.646 145.658 137.134 125.789 122.065 125.703 126.027 114.964 124.863 
124.854 117.874 108.983 97.5126 94.9429 100.896 104.847 106.35 105.578 102.465 97.0949 89.7113 90.1957 98.7856 105.313 110.199 110.382 105.863 99.6509 91.3321 91.3651 99.5207 105.478 109.026 110.052 108.612 104.498 98.1059 100.89 113.216 122.623 129.8 130.31 124.202 115.743 104.398 102.977 111.221 116.879 119.734 119.804 117.163 111.725 103.914 105.421 116.631 125.187 131.757 132.885 128.694 122.25 113.257 114.751 126.602 135.442 141.257 143.693 142.993 138.682 131.518 136.541 154.389 168.221 179.174 179.616 169.592 156.582 139.585 135.743 144.514 150.165 152.092 150.608 145.58 137.192 125.642 125.486 136.987 145.465 151.438 151.446 145.475 136.989 125.429 125.634 137.314 145.758 150.741 152.113 149.955 143.986 134.695 138.245 155.12 167.863 177.418 177.559 168.296 155.811 139.196 136.026 145.842 152.242 154.779 153.691 148.923 140.576 128.915 129.09 141.423 150.511 156.977 156.657 149.542 139.89 127.041 125.976 136.343 143.681 147.651 147.253 142.355 134.15 122.598 119.184 123.885 124.775 114.28 130.73 
128.316 110.223 103.736 107.421 104.735 95.3366 94.9656 104.556 103.961 93.0592 91.9746 99.5824 100.819 95.6806 100.138 115.271 115.345 100.394 96.0908 101.411 100.419 93.2124 94.6782 106.04 106.695 96.8162 96.8975 105.994 108.711 105.435 112.233 130.628 131.057 113.597 107.863 112.451 110.744 102.576 103.888 115.85 116.203 104.93 104.601 114.009 116.29 111.582 117.945 136.749 137.743 121.096 117.218 124.994 125.017 117.625 121.105 137.155 139.203 127.618 129.219 142.877 147.682 144.342 154.878 181.48 181.852 156.062 146.45 150.93 147.001 134.148 133.756 147.15 145.977 130.006 127.515 136.82 137.918 130.671 136.338 156.332 156.264 136.142 130.28 137.278 136.086 126.86 129.262 144.998 145.906 132.214 131.972 143.841 147.387 143.094 152.34 177.182 177.29 152.685 143.702 148.318 145.035 133.431 134.041 148.269 147.599 131.845 129.663 139.35 140.84 134.036 140.409 161.449 161.279 139.841 133.082 139.419 137.441 127.088 128.543 143.345 142.596 126.274 122.809 130.647 129.186 117.782 112.851 108.681 123.63 
127.965 113.182 108.81 115.035 111.826 98.4386 95.0736 100.368 99.8154 93.3284 95.3097 106.987 109.009 101.977 104.689 116.888 116.889 104.669 101.987 109.063 107.111 95.4909 93.7215 100.544 101.013 95.1632 98.1691 111.331 114.433 108.158 112.678 127.77 128.205 114.065 110.618 118.217 116.013 103.457 101.645 109.35 109.98 103.733 106.995 121.314 124.567 117.637 122.043 137.651 138.702 125.405 123.579 133.684 132.561 119.672 119.175 129.716 131.791 125.79 131.413 150.619 156.028 148.81 156.338 178.493 178.871 157.542 150.948 159.316 154.687 136.006 131.42 139.032 137.913 127.874 129.669 144.904 147.157 137.18 140.503 156.743 156.604 140.041 136.404 146 143.525 128.151 126.172 135.933 136.624 128.308 132.083 149.691 153.805 145.343 151.526 172.062 172.161 151.839 145.905 154.674 150.774 133.311 129.837 138.62 138.169 128.465 130.735 146.694 149.451 139.881 143.931 161.307 161.226 143.7 139.415 148.686 145.677 129.536 126.784 135.733 134.589 123.028 123.105 135.987 135.816 122.939 116.635 110.065 126.832 
124.508 126.403 125.477 120.816 116.275 111.535 104.206 94.1913 93.5802 102.303 108.483 112.009 115.455 118.967 118.921 115.94 115.846 118.649 118.545 114.933 111.348 107.674 101.442 92.8198 93.1497 102.509 109.413 113.918 118.153 122.438 123.265 121.588 122.12 124.913 125.072 121.798 118.503 114.984 108.873 100.316 101.432 112.263 120.354 125.707 130.876 136.129 137.31 135.314 136.654 141.446 142.733 139.981 137.16 134.274 128.132 119.18 121.718 135.986 146.828 154.537 161.834 169.287 171.786 170.82 171.283 173.219 171.577 165.004 158.523 151.672 141.519 127.947 126.667 137.541 145.301 149.646 153.844 158.024 157.674 153.581 153.324 156.893 156.79 152.193 147.566 142.766 134.705 123.669 124.225 136.478 145.641 151.737 157.425 163.124 164.329 162.339 162.448 164.668 163.667 158.186 152.693 146.802 137.813 125.755 125.491 136.943 145.37 150.521 155.468 160.388 160.724 157.367 157.384 160.755 160.423 155.439 150.49 145.342 136.831 125.108 123.223 131.086 136.228 138.197 139.644 140.398 136.11 119.299 124.96 
125.784 127.509 126.628 122.263 117.844 113.15 106.116 96.8733 96.3252 104.45 110.51 114.299 117.796 121.187 121.405 119.272 119.128 120.943 120.436 116.698 112.923 108.845 102.488 93.9204 94.1026 102.998 109.62 113.804 117.821 121.823 122.329 120.049 120.574 123.949 124.408 121.38 118.282 115.063 109.198 101.023 102.274 113.097 121.315 127.03 132.376 137.757 139.299 138.176 139.526 143.474 144.428 141.598 138.63 135.411 129.191 120.359 122.779 136.601 147.195 154.66 161.78 168.983 171.239 169.849 170.306 172.648 171.232 164.877 158.556 151.931 141.996 128.801 127.629 138.422 146.26 150.904 155.238 159.497 159.445 156.1 155.798 158.496 157.97 153.076 148.188 142.966 134.608 123.171 123.545 135.695 144.65 150.276 155.72 161.212 161.947 158.865 158.965 162.254 161.7 156.384 151.112 145.667 136.844 124.799 124.703 136.607 145.334 150.861 156.053 161.272 161.984 159.369 159.45 162.255 161.722 156.75 151.733 146.384 137.885 126.394 124.447 131.909 136.871 138.74 140.085 140.656 136.267 119.354 133.502 
131.928 116.69 112.488 119.505 116.759 103.493 101.241 108.604 108.289 100.201 101.727 114.109 116.325 108.969 112.673 127.147 126.957 112.088 107.89 114.629 111.957 99.258 97.0148 103.983 103.896 96.8036 98.7427 111.046 113.327 106.292 109.607 123.082 123.489 110.909 108.591 116.85 115.389 103.635 102.751 111.481 112.621 106.351 110.094 125.381 129.301 122.712 128.48 146.428 147.518 131.957 128.877 138.774 137.094 123.311 122.524 133.385 135.016 127.82 132.506 151.06 155.8 147.914 154.526 175.544 175.898 155.66 149.916 158.868 154.843 136.767 133.001 141.624 140.909 130.653 132.745 148.781 151.547 141.781 146.228 164.472 164.165 145.267 140.038 148.837 145.383 128.876 125.777 134.463 134.466 125.873 128.867 145.217 148.409 139.393 143.806 161.414 161.481 144.025 139.772 148.985 145.918 129.651 126.801 135.618 135.8 127.309 130.708 147.676 151.352 142.585 148.052 167.416 167.575 148.533 143.493 152.795 149.53 132.852 130.143 139.714 138.339 125.702 125.097 137.712 137.158 123.792 117.104 110.266 125.007 
